model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9,22.5,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.91,22.75,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.975,29.25,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.65,32.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.87,26.1,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9875,98.75,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9375,46.875,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.815,40.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.515,51.5,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.8975,26.924999999999997,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.8975,22.4375,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.905,27.150000000000002,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.915,45.75,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.855,25.650000000000002,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.915,91.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.8425,25.275,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.66,16.5,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.6775,33.875,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.93,93.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.98,98.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.98,24.5,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.955,47.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.86,43.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.975,24.375,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,Normal,0.0,0.25,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.79,39.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.8975,44.875,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9724999999999999,97.24999999999999,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9225,46.125,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.9824999999999999,24.5625,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.6625,19.875,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.895,89.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.8425,84.25,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.885,44.25,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.8925000000000001,44.625,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9724999999999999,29.174999999999997,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9524999999999999,28.574999999999996,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,Normal,0.0,0.3,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.9924999999999999,24.8125,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.72,72.0,High
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,Normal,0.09499999999999997,0.25,0.91,2.1612499999999994,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.97,24.25,Low
CWRU (bearing proxy),Separator Bearing,B,0.995,0.3,0.6925,20.671125,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.77,23.099999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.925,27.750000000000004,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.765,38.25,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.895,26.85,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9875,24.6875,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.94,28.199999999999996,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.985,29.549999999999997,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.85,25.5,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9775,24.4375,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.945,23.625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9025,22.5625,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.675,67.5,High
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.545,27.250000000000004,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.8925000000000001,26.775,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.915,45.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.955,28.65,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9624999999999999,96.24999999999999,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.8525,85.25,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.9225000000000001,46.12500000000001,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.5974999999999999,59.74999999999999,High
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.965,28.95,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9824999999999999,98.25,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.7275,72.75,High
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9775,97.75,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.885,88.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.975,24.375,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.97,29.099999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.69,20.7,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.87,26.1,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,Normal,0.0,0.25,1.0,0.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9225,92.25,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.9824999999999999,24.5625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.635,63.5,High
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9624999999999999,28.874999999999996,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.8,24.0,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.7150000000000001,21.450000000000003,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.5475,27.375,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.97,24.25,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.595,59.5,High
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9275,46.375,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.7925,39.625,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9724999999999999,29.174999999999997,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.6074999999999999,30.374999999999996,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.8875,22.1875,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.875,26.25,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9675,29.025000000000002,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.9325,93.25,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.93,93.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.8,40.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9325,23.3125,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.97,24.25,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.95,23.75,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9924999999999999,49.625,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.8625,21.5625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.85,42.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9475,47.375,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.9824999999999999,24.5625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9775,29.325000000000003,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9524999999999999,23.812499999999996,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.895,44.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9624999999999999,96.24999999999999,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.96,28.799999999999997,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.865,43.25,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.965,96.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.825,20.625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9775,24.4375,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.94,94.0,Critical
CWRU (bearing proxy),Separator Bearing,Normal,0.0050000000000000044,0.3,0.995,0.14925000000000013,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9424999999999999,94.24999999999999,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.9924999999999999,24.8125,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9375,23.4375,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.945,94.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.9299999999999999,46.5,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.98,29.4,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.985,29.549999999999997,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.965,24.125,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.9524999999999999,23.812499999999996,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.91,22.75,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.97,48.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.88,44.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.87,87.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.5449999999999999,13.624999999999998,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.9425,94.25,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.8975,22.4375,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9375,93.75,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,Normal,0.0,0.25,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.7775000000000001,77.75000000000001,High
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.9375,93.75,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.8425,25.275,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.92,46.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.935,46.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.97,97.0,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.945,28.349999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.97,48.5,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.665,33.25,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.77,38.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.925,92.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.7150000000000001,17.875000000000004,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.995,99.5,Critical
