model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.505,42.925,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9824999999999999,83.51249999999999,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9875,54.31250000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.7649999999999999,42.074999999999996,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.95,80.75,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.91,45.5,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.7224999999999999,61.412499999999994,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9375,51.5625,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9924999999999999,54.5875,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.96,81.6,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.935,79.47500000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.7,35.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9450000000000001,51.975,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.76,64.60000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0050000000000000044,0.5,0.995,0.24875000000000022,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.7324999999999999,40.2875,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.6625,33.125,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.93,46.5,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.91,77.35,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8225,69.9125,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9075,49.9125,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.915,77.775,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.945,51.975,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9325,46.625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.95,52.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9724999999999999,53.4875,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9924999999999999,54.5875,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.975,82.875,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9,49.50000000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9575,81.3875,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9275,78.83749999999999,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.91,50.050000000000004,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.84,46.2,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.5875,29.375,Low
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.6775,57.587500000000006,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.945,47.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9675,82.2375,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.89,48.95,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.95,47.5,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.945,80.32499999999999,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8200000000000001,69.7,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.905,45.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9125000000000001,50.18750000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9125000000000001,45.62500000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.92,50.60000000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.635,53.974999999999994,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.915,45.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.975,53.625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9824999999999999,83.51249999999999,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.7475,37.375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.935,79.47500000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.7875,43.31250000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.905,49.775000000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9924999999999999,54.5875,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.6025,30.125,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8875,75.43749999999999,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.8374999999999999,41.87499999999999,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.95,52.25,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.925,78.625,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.975,53.625,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.96,81.6,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9,45.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.91,45.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.65,35.75000000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.87,43.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9875,83.9375,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9375,79.6875,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.815,44.824999999999996,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.515,43.775,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.8975,44.875,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.8975,49.362500000000004,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.905,45.25,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.915,50.32500000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.855,42.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.915,77.775,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.8425,42.125,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.66,33.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.96,52.800000000000004,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.6775,57.587500000000006,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.93,79.05,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.98,83.3,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.955,52.525,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.86,47.300000000000004,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.975,53.625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.79,67.15,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.8975,49.362500000000004,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9724999999999999,82.6625,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.98,83.3,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9225,50.737500000000004,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.98,83.3,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9824999999999999,54.03750000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.6625,33.125,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.895,76.075,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.8425,71.6125,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.885,75.225,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.8925000000000001,49.087500000000006,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9724999999999999,48.62499999999999,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9524999999999999,47.62499999999999,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.975,82.875,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9924999999999999,54.5875,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9924999999999999,84.3625,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.72,61.199999999999996,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.09499999999999997,0.55,0.91,4.75475,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,0.995,0.5,0.6925,34.451875,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.77,38.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.925,46.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.765,65.025,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.895,44.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9875,54.31250000000001,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.94,47.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.85,42.5,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9775,53.7625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.945,51.975,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9025,45.125,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.675,57.375,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.96,52.800000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.545,29.97500000000001,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.8925000000000001,44.625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.915,50.32500000000001,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.955,47.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9624999999999999,81.81249999999999,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.8525,72.46249999999999,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9225000000000001,50.73750000000001,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.5974999999999999,50.787499999999994,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.98,83.3,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9824999999999999,83.51249999999999,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9924999999999999,84.3625,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.7275,61.8375,High
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9775,83.0875,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.885,75.225,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.97,48.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.69,34.5,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.87,43.5,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9225,78.4125,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9824999999999999,54.03750000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.635,53.974999999999994,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9624999999999999,48.12499999999999,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
